,Unnamed: 0,Unnamed: 0.1,Concert ID,Track,Kriti,Ragam,Composer,Main Artist,Album hrefs,Download URLs
2128,3927,154,01 - C0931 - 443.DR.M.BALAMURALIK,13,nagumOmu_ganalEni,AbhEri,tyAgarAja,M BalamuraliKrishna,https://www.sangeethamshare.org/tvg/UPLOADS-0401---0600/443.DR.M.BALAMURALIKRISHNA//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-0401---0600/443.DR.M.BALAMURALIKRISHNA/13-nagumOmu_galavani-madhyamAvati.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-0401---0600/443.DR.M.BALAMURALIKRISHNA/
270,480,24235,01 - C1530 - 1666-Chembai_Vaidyan,1,sarasijanAbha_ninnu-VARNAM,kAmbOji,swAtitirunAL,Chembai Vaidhyanatha Bagavathar,https://www.sangeethamshare.org/tvg/UPLOADS-1601---1800/1666-Chembai_Vaidyanatha_Bhagavathar//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-1601---1800/1666-Chembai_Vaidyanatha_Bhagavathar/01-Sarasija_nabha_ninnu-varnam_kamboji-swati_tirunal.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-1601---1800/1666-Chembai_Vaidyanatha_Bhagavathar/
4366,8022,52562,01 - C1498 - 1630-Sudha_Raghunath,2,shrI_satyanArAyaNam,shubhapantuvarALi,m_dIkshitar,Sudha Raghunathan,https://www.sangeethamshare.org/tvg/UPLOADS-1601---1800/1630-Sudha_Raghunathan-Deepavali_Special_Concert//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-1601---1800/1630-Sudha_Raghunathan-Deepavali_Special_Concert/02-shrI_satyanArAyaNam-shubhapantuvarALi-m.dIkshitar.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-1601---1800/1630-Sudha_Raghunathan-Deepavali_Special_Concert/
6058,11157,8580,14 - C0030 - 031_NCA-BGS-Chrompet,6,entamuddO_enta_sogasO,bindumAlini,tyAgarAja,K Sathyanarayanan,https://www.sangeethamshare.org/sathya/031_NCA-BGS-Chrompet-18Feb09//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/sathya/031_NCA-BGS-Chrompet-18Feb09/06_Endhamutho_BindhuMalini_Adi.mp3&amp;url=https://www.sangeethamshare.org/sathya/031_NCA-BGS-Chrompet-18Feb09/
511,928,41217,01 - C6412 - 6262-Rama_Ravi-AIR_N,5,maracitivEmO_nannu_maravakura,pUrvikalyANi,mysore_vAsudevAcAr,Rama Ravi,https://www.sangeethamshare.org/tvg/UPLOADS-6201---6400/6262-Rama_Ravi-AIR_NP-Mysore_Vasudevacar//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-6201---6400/6262-Rama_Ravi-AIR_NP-Mysore_Vasudevacar/05-maracitivEmO_nannu_maravakura-pUrvikalyANi.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-6201---6400/6262-Rama_Ravi-AIR_NP-Mysore_Vasudevacar/
4571,8429,14547,19 - C0101 - 102_2009_11_28_TVRam,3,gurulEka_eTuvaNTi_guNiki,gaurimanOhari,tyAgarAja,TV Ramprasadh,https://www.sangeethamshare.org/sv/102_2009_11_28_TVRamprasad_MVS_HSS_SR/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/sv/102_2009_11_28_TVRamprasad_MVS_HSS_SR/03_Guruleka_Etuvanti_Gauri_Manohari.mp3&amp;url=https://www.sangeethamshare.org/sv/102_2009_11_28_TVRamprasad_MVS_HSS_SR/
4628,8546,31160,01 - C5623 - 5538-Alleppey_Venkat,3,hiraNmayIm_lakSmIm_sadA_bhajAmi,lalitA,m_dIkshitar,Alleppey Venkatesan,https://www.sangeethamshare.org/tvg/UPLOADS-5401---5600/5538-Alleppey_Venkatesan//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-5401---5600/5538-Alleppey_Venkatesan/03-hiraNmayIm_lakSmIm_sadA_bhajAmi-lalitA.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-5401---5600/5538-Alleppey_Venkatesan/
1323,2412,37774,01 - C5133 - 5071-M_Balamuralikri,6,gAna_sudhArasa_pAna,nATa,bAlamuraLi_krishNA,M BalamuraliKrishna,https://www.sangeethamshare.org/tvg/UPLOADS-5001---5200/5071-M_Balamuralikrishna-Ragam_24x7/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-5001---5200/5071-M_Balamuralikrishna-Ragam_24x7/06-gAna_sudhArasa_pAna-nATa.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-5001---5200/5071-M_Balamuralikrishna-Ragam_24x7/
2871,5266,9173,01 - C0277 - 1398-Palghat_K_V_Nar,1,sarOjanAbha,cakravAkam,swAtitirunAL,Palghat KV Narayanaswamy,https://www.sangeethamshare.org/tvg/UPLOADS-1201---1400/1398-Palghat_K_V_Narayanaswamy/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-1201---1400/1398-Palghat_K_V_Narayanaswamy/01-sarOjanAbha-cakravAkam.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-1201---1400/1398-Palghat_K_V_Narayanaswamy/
4877,9010,33498,06 - c0491 - 0560_Sri_Alathur_Bro,2,endukiTu_capalamu,mandAri,patnam_subhramanya_iyer,Alathur Brothers,https://www.sangeethamshare.org/svasu/UPLOADS-0401-0600/0560_Sri_Alathur_Brothers/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/svasu/UPLOADS-0401-0600/0560_Sri_Alathur_Brothers/02_Endukitu_Mandhari_PattnamSubramaniyaIyer.mp3&amp;url=https://www.sangeethamshare.org/svasu/UPLOADS-0401-0600/0560_Sri_Alathur_Brothers/
4363,8061,52521,01 - C5688 - 5581-MS_Sheela-ASS_2,2,paripAhimAm_shrI_dAsharathE,shubhapantuvarALi,mysore_vAsudevAcAr,MS Sheela,https://www.sangeethamshare.org/tvg/UPLOADS-5401---5600/5581-MS_Sheela-ASS_2017//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-5401---5600/5581-MS_Sheela-ASS_2017/02-paripAhimAm_shrI_dAsharathE-shubhapantuvarALi.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-5401---5600/5581-MS_Sheela-ASS_2017/
5676,10427,57899,01 - C3301 - 3252-Revathy_Krishna,2,jAlandhara_supIThastE,valaji,muthaiah_bAgavatar,Revathy Krishna,https://www.sangeethamshare.org/tvg/UPLOADS-3201---3400/3252-Revathy_Krishna-Veena//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-3201---3400/3252-Revathy_Krishna-Veena/02-jAlandhara_supIThastE-valaji.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-3201---3400/3252-Revathy_Krishna-Veena/
4329,7913,39509,46 - C0039 - 044-SSI-TNK-CSM-Oct3,10,amba_nIlayatAkSi,nIlAmbari,m_dIkshitar,Semmangudi Srinivasa Iyer,https://www.sangeethamshare.org/asokan/CARNATIC/044-SSI-TNK-CSM-Oct31/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/asokan/CARNATIC/044-SSI-TNK-CSM-Oct31/10-amba_nIlayatAkSi-nIlAmbari.mp3&amp;url=https://www.sangeethamshare.org/asokan/CARNATIC/044-SSI-TNK-CSM-Oct31/
1286,2354,3017,07 - C0032 - 02_nama_sankirthanam,2,palukavEmi_patita_pAvana,Arabhi,tyAgarAja,M BalamuraliKrishna,https://www.sangeethamshare.org/nagarajan/Nama_Sangeerthanam_Thayagaraja_air/02_nama_sankirthanam//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/nagarajan/Nama_Sangeerthanam_Thayagaraja_air/02_nama_sankirthanam/02-palukavEmi_patita_pAvana-Arabhi.mp3&amp;url=https://www.sangeethamshare.org/nagarajan/Nama_Sangeerthanam_Thayagaraja_air/02_nama_sankirthanam/
4093,7457,12456,23 - C0195 - 210_MSSubbulakshmi-d,10,rAgam_tAnam_pallavi,dharmavati,Own/Others,MS Subbulakshmi,https://www.sangeethamshare.org/murthy/Karnatak/UPLOADS-201-400/210_MSSubbulakshmi-dharmavati-RTP//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/murthy/Karnatak/UPLOADS-201-400/210_MSSubbulakshmi-dharmavati-RTP/10_rAgam_tAnam_pallavi-dharmavati-un_darisanam_Kidaikkumo_nataraja_Dayanidhe.mp3&amp;url=https://www.sangeethamshare.org/murthy/Karnatak/UPLOADS-201-400/210_MSSubbulakshmi-dharmavati-RTP/
6370,11654,10235,09 - C0089 - MMI--044--LGJ-VR--Ca,3,nAda_tanumanisham_shankaram,cittaranjani,tyAgarAja,Madurai Mani Iyer,https://www.sangeethamshare.org/ksj/Madurai-Mani-Iyer/MMI--044--LGJ-VR--Calcutta-1953-/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/ksj/Madurai-Mani-Iyer/MMI--044--LGJ-VR--Calcutta-1953-/03---Nada-Tanumanisham---ChittaRanjani.mp3&amp;url=https://www.sangeethamshare.org/ksj/Madurai-Mani-Iyer/MMI--044--LGJ-VR--Calcutta-1953-/
5502,10135,57779,01 - C5789 - 5667-HN_Bhaskar-Viol,3,paramAtmuDu_veligE,vAgadIshvari,tyAgarAja,HN Bhaskar,https://www.sangeethamshare.org/tvg/UPLOADS-5601---5800/5667-HN_Bhaskar-Violin-AIR_NP//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-5601---5800/5667-HN_Bhaskar-Violin-AIR_NP/03-paramAtmuDu_veligE-vAgadIshvari.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-5601---5800/5667-HN_Bhaskar-Violin-AIR_NP/
4383,8016,52461,01 - C6304 - 6153-Nisha_Rajagopal,4,ennaLLu_Urake_unduvO,shubhapantuvarALi,tyAgarAja,Nisha Rajagopalan,https://www.sangeethamshare.org/tvg/UPLOADS-6001---6200/6153-Nisha_Rajagopalan//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-6001---6200/6153-Nisha_Rajagopalan/04-ennaLLu_Urake_unduvO-shubhapantuvarALi.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-6001---6200/6153-Nisha_Rajagopalan/
3139,5691,57631,01 - C3460 - 3421-N_Anantha_Naray,3,parAtpara_parameshvara,vAcaspati,pApanAsam_sivan,N Anantha Narayanan,https://www.sangeethamshare.org/tvg/UPLOADS-3401---3600/3421-N_Anantha_Narayanan-Veena//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-3401---3600/3421-N_Anantha_Narayanan-Veena/03-parAtpara_parameshvara-vAcaspati.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-3401---3600/3421-N_Anantha_Narayanan-Veena/
2950,5429,52848,02 - C0317 - 331_VShankarNarayana,5,sAmOdaM_cintayAmi,shuddhadhanyAsi,swAtitirunAL,V Shankaranarayanan,https://www.sangeethamshare.org/kasturi/UPLOADS-0201-0400/331_VShankarNarayanan_BGS_Swathi_Thirunal_Special_31Dec2010/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/kasturi/UPLOADS-0201-0400/331_VShankarNarayanan_BGS_Swathi_Thirunal_Special_31Dec2010/05_sAmOdaM_cintayAmi_shuddhadhanyAsi_swAtitirunAL.mp3&amp;url=https://www.sangeethamshare.org/kasturi/UPLOADS-0201-0400/331_VShankarNarayanan_BGS_Swathi_Thirunal_Special_31Dec2010/
512,972,41607,01 - C0554 - 036.MLV-KANYAKUMARI-,6,parama_pAvana_rAmA,pUrvikalyANi,poochi_srinivasa_iyengar,ML Vasanthakumari,https://www.sangeethamshare.org/tvg/UPLOADS-0001---0200/036.MLV-KANYAKUMARI-MANI_IYER//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-0001---0200/036.MLV-KANYAKUMARI-MANI_IYER/06-parama_pAvana_rAmA-pUrvikalyANi-poochi_srinivasa_iyengar.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-0001---0200/036.MLV-KANYAKUMARI-MANI_IYER/
810,1478,43824,10 - C0654 - 665-N_Ravikiran-Gott,2,paripAlaya_mAM,rItigauLa,swAtitirunAL,N Ravikiran,https://www.sangeethamshare.org/vijayagopal/UPLOADS-601-800/665-N_Ravikiran-Gottuvadyam//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/vijayagopal/UPLOADS-601-800/665-N_Ravikiran-Gottuvadyam/02-shrI_mAtrubhUtam_trishiragiri-kannaDa.mp3&amp;url=https://www.sangeethamshare.org/vijayagopal/UPLOADS-601-800/665-N_Ravikiran-Gottuvadyam/
5974,10966,36774,02 - C0171 - 179_PrinceRamaVarma_,7,E_teeruga,nAdanAmakriyA,bhadracala_rAmadas,Prince Ramavarma,https://www.sangeethamshare.org/kasturi/UPLOADS-0001-0200/179_PrinceRamaVarma_Veena_Bangalore_Praveen_Omkar_Rao/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/kasturi/UPLOADS-0001-0200/179_PrinceRamaVarma_Veena_Bangalore_Praveen_Omkar_Rao/07_bhadrachala_ramadas_tuned_by_BMK.mp3&amp;url=https://www.sangeethamshare.org/kasturi/UPLOADS-0001-0200/179_PrinceRamaVarma_Veena_Bangalore_Praveen_Omkar_Rao/
6239,11354,33474,06 - c0125 - 0151-Dr.M.L.Vasantha,4,tillAnA,mAND,lAlgudi_jayarAman,ML Vasanthakumari,https://www.sangeethamshare.org/svasu/UPLOADS-0001-0200/0151-Dr.M.L.Vasanthakumari/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/svasu/UPLOADS-0001-0200/0151-Dr.M.L.Vasanthakumari/04-tillAnA-mAND.mp3&amp;url=https://www.sangeethamshare.org/svasu/UPLOADS-0001-0200/0151-Dr.M.L.Vasanthakumari/
1679,3101,751,01 - C1555 - 1688-Guruvayur_S_Sri,2,sabhApatikku_vEru_deivam,Abhogi,gOpalakrishna_bharati,Guruvayoor S Sreekrishnan,https://www.sangeethamshare.org/tvg/UPLOADS-1601---1800/1688-Guruvayur_S_Srikrishnan-Flute-National_Programme//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-1601---1800/1688-Guruvayur_S_Srikrishnan-Flute-National_Programme/02-Sabhapatikku_veru_daivam-abhogi-gopalakrishna_bharathi.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-1601---1800/1688-Guruvayur_S_Srikrishnan-Flute-National_Programme/
815,1487,43702,17 - C0112 - 120-Dr_Ganesh-Ramana,6,nannu_viDaci_kadalakurA,rItigauLa,tyAgarAja,R Ganesh,https://www.sangeethamshare.org/ramasamy_v/120-Dr_Ganesh-Ramanavami_Music_Concert//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/ramasamy_v/120-Dr_Ganesh-Ramanavami_Music_Concert/06-nannu_viDaci_kadalakurA-rItigauLa.mp3&amp;url=https://www.sangeethamshare.org/ramasamy_v/120-Dr_Ganesh-Ramanavami_Music_Concert/
3309,6141,39188,03 - C0639 - 375-nAmagiripEte_kri,4,ninnu_vinA_nAmadi_endu,navarasakannaDa,tyAgarAja,Namagiripettai Krishnan,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/375-nAmagiripEte_krishNan-nAgaswara-NJ_USA-1983//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/manjunath/Carnatic/Audio/UPLOADS-301-600/375-nAmagiripEte_krishNan-nAgaswara-NJ_USA-1983/04-ninuvinA_nAmadhendhu-navarasakannada-Adhi-thyAgarAja.mp3&amp;url=https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/375-nAmagiripEte_krishNan-nAgaswara-NJ_USA-1983/
3625,6663,27263,01 - C2836 - 2868-Mambalam_MKS_Si,3,nIkEla_dayaradu_rAmacandra,kathanakutUhalam,mysore_vAsudevAcAr,Mambalam MKS Siva,https://www.sangeethamshare.org/tvg/UPLOADS-2801---3000/2868-Mambalam_MKS_Siva-Nadaswaram-Isai_Charal//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-2801---3000/2868-Mambalam_MKS_Siva-Nadaswaram-Isai_Charal/03-nIkEla_dayaradu_rAmacandra-kadanakutUhalam.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-2801---3000/2868-Mambalam_MKS_Siva-Nadaswaram-Isai_Charal/
6338,11598,44093,17 - C0038 - AlathurBrothers-MA,4,amba_paradEvatE,rudrapriyA,krishnasvAmi_ayya,Alathur Brothers,https://www.sangeethamshare.org/ramasamy_v/038-Alathur-LGJ-PMI-MA/AlathurBrothers-MA//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/ramasamy_v/038-Alathur-LGJ-PMI-MA/AlathurBrothers-MA/014-Thiruppugazh.mp3&amp;url=https://www.sangeethamshare.org/ramasamy_v/038-Alathur-LGJ-PMI-MA/AlathurBrothers-MA/
6237,11410,33403,01 - C2613 - 2620-A_Kanyakumari-E,9,muralIdharA_gOpAlA,mAND,periyasAmy_tUran,A Kanyakumari,https://www.sangeethamshare.org/tvg/UPLOADS-2601---2800/2620-A_Kanyakumari-Embar_S_Kannan-Violin-Isai_Charal//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-2601---2800/2620-A_Kanyakumari-Embar_S_Kannan-Violin-Isai_Charal/09-muralIdharA_gOpAlA-mAND.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-2601---2800/2620-A_Kanyakumari-Embar_S_Kannan-Violin-Isai_Charal/
279,461,23397,01 - C0435 - 1171-T.N.Seshagopala,1,dEvi_nI_pada_sarasamulE,kAmbOji,syAmA_sAstri,TN Seshagopalan,https://www.sangeethamshare.org/tvg/UPLOADS-1001---1200/1171-T.N.Seshagopalan_6-Navarathnamalika-3-Podhigai_TV/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-1001---1200/1171-T.N.Seshagopalan_6-Navarathnamalika-3-Podhigai_TV/01-dEvi_nI_pada_sarasamulE-kAmbOji.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-1001---1200/1171-T.N.Seshagopalan_6-Navarathnamalika-3-Podhigai_TV/
4909,9111,9930,01 - C3495 - 3458-Semmangudi_R_Sr,5,sakhi_prANa_sakhuDiTu,cenjuruTi,dharmapuri_subbarAya_iyer,Semmangudi Srinivasa Iyer,https://www.sangeethamshare.org/tvg/UPLOADS-3401---3600/3458-Semmangudi_R_Srinivasa_Iyer-DTH//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-3401---3600/3458-Semmangudi_R_Srinivasa_Iyer-DTH/05-sakhi_prANa_sakhuDiTu-cenjuruTi-dharmapuri_subbarAya_iyer.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-3401---3600/3458-Semmangudi_R_Srinivasa_Iyer-DTH/
2298,4153,53907,01 - C3738 - 3668-Thiruvarur_S_Sw,4,rAmarAma_guNasIma,simhEndramadhyamam,swAtitirunAL,Thiruvarur S Swaminathan,https://www.sangeethamshare.org/tvg/UPLOADS-3601---3800/3668-Thiruvarur_S_Swaminathan-Flute//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-3601---3800/3668-Thiruvarur_S_Swaminathan-Flute/04-rAmarAma_guNasIma-simhEndramadhyamam.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-3601---3800/3668-Thiruvarur_S_Swaminathan-Flute/
2403,4412,42112,01 - C2709 - 2731-A_Kanyakumari-V,2,shrI_vishvanAtham_bhajE,rAgamAlikA,m_dIkshitar,A Kanyakumari,https://www.sangeethamshare.org/tvg/UPLOADS-2601---2800/2731-A_Kanyakumari-Violin-Podhigai_TV_Auadio//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-2601---2800/2731-A_Kanyakumari-Violin-Podhigai_TV_Auadio/02-shrI_vishvanAtham_bhajE-rAgamAlikA.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-2601---2800/2731-A_Kanyakumari-Violin-Podhigai_TV_Auadio/
6143,11206,13532,08 - C0007 - 08-TKR-MSG-Upendran-,8,tatvameruga_taramA,garuDadhvani,tyAgarAja,TK Rangachari,https://www.sangeethamshare.org/kl/08-TKR-MSG-Upendran-UVI-MusicAcademy-1966/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/kl/08-TKR-MSG-Upendran-UVI-MusicAcademy-1966/08-tatvameruga_taramA-garuDadhvani.mp3&amp;url=https://www.sangeethamshare.org/kl/08-TKR-MSG-Upendran-UVI-MusicAcademy-1966/
3901,7179,1169,15 - C0215 - 210-K.V.Narayanaswam,3,panagEndrasya,Ahiri,swAtitirunAL,Palghat KV Narayanaswamy,https://www.sangeethamshare.org/muralidaran/Uploads-201-300/210-K.V.Narayanaswamy-Navarathri_Mandapam_Concert//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/muralidaran/Uploads-201-300/210-K.V.Narayanaswamy-Navarathri_Mandapam_Concert/03-panagEndrasya-Ahiri.mp3&amp;url=https://www.sangeethamshare.org/muralidaran/Uploads-201-300/210-K.V.Narayanaswamy-Navarathri_Mandapam_Concert/
3809,7041,34991,01 - C4390 - 4300-TV_Sankaranaray,2,bhuvanEshwariyA,mOhanakalyANi,muthaiah_bAgavatar,TV Sankaranarayanan,https://www.sangeethamshare.org/tvg/UPLOADS-4201---4400/4300-TV_Sankaranarayanan-AIR_National_Programme//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-4201---4400/4300-TV_Sankaranarayanan-AIR_National_Programme/02-bhuvanEshwariyA-mOhanakalyANi.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-4201---4400/4300-TV_Sankaranarayanan-AIR_National_Programme/
5702,10496,59690,01 - C1853 - 019.S.SAKETHARAMAN,5,vara_nArada_nArAyaNa,vijayashrI,tyAgarAja,S Saketharaman,https://www.sangeethamshare.org/tvg/SEASON_2007/019.S.SAKETHARAMAN//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/SEASON_2007/019.S.SAKETHARAMAN/05-vara_nArada_nArAyaNa-vijayashrI-tyAgarAja.mp3&amp;url=https://www.sangeethamshare.org/tvg/SEASON_2007/019.S.SAKETHARAMAN/
3827,7072,35145,03 - C0604 - 345-U_shrInivAs-mand,13,tillAnA,mOhanakalyANi,lAlgudi_jayarAman,U Shrinivas,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/345-U_shrInivAs-mandolin-BengaLUru-1989//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/manjunath/Carnatic/Audio/UPLOADS-301-600/345-U_shrInivAs-mandolin-BengaLUru-1989/13-thillAna-mOhanakalyANi-Adhi-lAlgudi_jayarAman.mp3&amp;url=https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/345-U_shrInivAs-mandolin-BengaLUru-1989/
6293,11456,13197,03 - C1000 - 646-DK_pattammAL-voc,7,shrI_jAlandharam,gambhIranATai,jayacAmarAja_wodayAr,DK Pattammal,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-601-900/646-DK_pattammAL-vocal-Singapore//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/manjunath/Carnatic/Audio/UPLOADS-601-900/646-DK_pattammAL-vocal-Singapore/07-shrI_jAlandharam-gambhIranATai.mp3&amp;url=https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-601-900/646-DK_pattammAL-vocal-Singapore/
2912,5351,1508,01 - C4994 - 4916-Lalgudi_G_Jayar,4,sudhAmayi_sudhAnidhi,amrutavarSiNi,muthaiah_bAgavatar,Lalgudi Jayaraman,https://www.sangeethamshare.org/tvg/UPLOADS-4801---5000/4916-Lalgudi_G_Jayaraman-Violin-Ragam_24x7/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-4801---5000/4916-Lalgudi_G_Jayaraman-Violin-Ragam_24x7/04-sudhAmayi_sudhAnidhi-amrutavarSiNi.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-4801---5000/4916-Lalgudi_G_Jayaraman-Violin-Ragam_24x7/
4804,8900,9474,03 - C0103 - 133-OS_aruN-vocal-Ch,4,shashi_vadana_bhakta_janAvana,candrajyOti,tyAgarAja,OS Arun,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/133-OS_aruN-vocal-Chennaiyil_thiruvaiyyAru-Dec_2005//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/manjunath/Carnatic/Audio/UPLOADS-001-300/133-OS_aruN-vocal-Chennaiyil_thiruvaiyyAru-Dec_2005/04-shashi_vadhana_BHaktha_janAvana-chandhrajyOthi-Adhi-thyAgarAja.mp3&amp;url=https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/133-OS_aruN-vocal-Chennaiyil_thiruvaiyyAru-Dec_2005/
3274,6037,30867,19 - C0117 - 118_2010_02_08_Saket,5,bhOgEndrasAyinaM,kuntalavarALi,swAtitirunAL,S Saketharaman,https://www.sangeethamshare.org/sv/118_2010_02_08_Sakethrama_Odakatur/,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/sv/118_2010_02_08_Sakethrama_Odakatur/05_BhogeendraShayeenam_Kunralavarali_Adi_SwatiThirunal.mp3&amp;url=https://www.sangeethamshare.org/sv/118_2010_02_08_Sakethrama_Odakatur/
4158,7659,27990,01 - C4626 - 4537-Kalavathy_Avadh,1,rAmA_nIpai_tanaku_prEma,kEdAram,tyAgarAja,Kalavathy Avadhoot,https://www.sangeethamshare.org/tvg/UPLOADS-4401---4600/4537-Kalavathy_Avadhoot-Ragam_24x7//,https://www.sangeethamshare.org/fstream.php?file=/home/data/www.sangeethamshare.org/public_html/tvg/UPLOADS-4401---4600/4537-Kalavathy_Avadhoot-Ragam_24x7/01-rAmA_nIpai_tanaku_prEma-kEdAram.mp3&amp;url=https://www.sangeethamshare.org/tvg/UPLOADS-4401---4600/4537-Kalavathy_Avadhoot-Ragam_24x7/
